document_id,dominant_topic,dominant_probability,topic_distribution,token_count
paper2460,0,0.999666,"{""0"": 0.999666, ""1"": 0.000217, ""2"": 7.4e-05, ""3"": 4.2e-05}",352
paper2461,0,0.999635,"{""0"": 0.999635, ""1"": 0.000238, ""2"": 8.1e-05, ""3"": 4.6e-05}",326
paper2462,0,0.973628,"{""0"": 0.973628, ""1"": 0.026225, ""2"": 9.3e-05, ""3"": 5.4e-05}",306
paper2463,0,0.999723,"{""0"": 0.999723, ""1"": 0.000181, ""2"": 6.1e-05, ""3"": 3.5e-05}",445
paper2464,0,0.937133,"{""0"": 0.937133, ""1"": 0.06274, ""2"": 8e-05, ""3"": 4.6e-05}",320
paper2465,0,0.999597,"{""0"": 0.999597, ""1"": 0.000263, ""2"": 8.9e-05, ""3"": 5.1e-05}",313
paper2466,0,0.999632,"{""0"": 0.999632, ""1"": 0.000239, ""2"": 8.1e-05, ""3"": 4.7e-05}",343
paper2467,0,0.884717,"{""0"": 0.884717, ""1"": 0.115114, ""2"": 0.000107, ""3"": 6.2e-05}",250
paper2468,0,0.882963,"{""0"": 0.882963, ""1"": 0.116932, ""2"": 6.6e-05, ""3"": 3.8e-05}",399
paper2469,0,0.999715,"{""0"": 0.999715, ""1"": 0.000185, ""2"": 6.3e-05, ""3"": 3.6e-05}",423
paper247,0,0.999734,"{""0"": 0.999734, ""1"": 0.000173, ""2"": 5.9e-05, ""3"": 3.4e-05}",440
paper2470,0,0.880594,"{""0"": 0.880594, ""1"": 0.000212, ""2"": 0.119153, ""3"": 4.1e-05}",372
paper2471,0,0.99956,"{""0"": 0.99956, ""1"": 0.000286, ""2"": 9.7e-05, ""3"": 5.6e-05}",273
paper2472,0,0.9993,"{""0"": 0.9993, ""1"": 0.000456, ""2"": 0.000155, ""3"": 8.9e-05}",193
paper2473,0,0.99961,"{""0"": 0.99961, ""1"": 0.000254, ""2"": 8.6e-05, ""3"": 5e-05}",297
paper2474,0,0.999239,"{""0"": 0.999239, ""1"": 0.000495, ""2"": 0.000169, ""3"": 9.7e-05}",142
paper2475,0,0.999608,"{""0"": 0.999608, ""1"": 0.000255, ""2"": 8.7e-05, ""3"": 5e-05}",304
paper2476,0,0.964717,"{""0"": 0.964717, ""1"": 0.03516, ""2"": 7.8e-05, ""3"": 4.5e-05}",344
paper2477,0,0.999233,"{""0"": 0.999233, ""1"": 0.000499, ""2"": 0.00017, ""3"": 9.8e-05}",190
paper2478,0,0.999665,"{""0"": 0.999665, ""1"": 0.000218, ""2"": 7.4e-05, ""3"": 4.3e-05}",341
paper2479,0,0.990853,"{""0"": 0.990853, ""1"": 0.009059, ""2"": 5.6e-05, ""3"": 3.2e-05}",459
paper248,0,0.969593,"{""0"": 0.969593, ""1"": 0.000101, ""2"": 3.4e-05, ""3"": 0.030271}",1017
paper2480,0,0.999659,"{""0"": 0.999659, ""1"": 0.000222, ""2"": 7.5e-05, ""3"": 4.3e-05}",326
paper2481,0,0.977152,"{""0"": 0.977152, ""1"": 0.02271, ""2"": 8.8e-05, ""3"": 5e-05}",285
paper2482,0,0.999368,"{""0"": 0.999368, ""1"": 0.000411, ""2"": 0.00014, ""3"": 8e-05}",180
paper2483,0,0.999574,"{""0"": 0.999574, ""1"": 0.000277, ""2"": 9.4e-05, ""3"": 5.4e-05}",263
paper2484,0,0.999526,"{""0"": 0.999526, ""1"": 0.000309, ""2"": 0.000105, ""3"": 6e-05}",250
paper2485,0,0.986438,"{""0"": 0.986438, ""1"": 0.013414, ""2"": 9.4e-05, ""3"": 5.4e-05}",263
paper2486,0,0.977795,"{""0"": 0.977795, ""1"": 0.022111, ""2"": 6e-05, ""3"": 3.4e-05}",380
paper2487,0,0.957599,"{""0"": 0.957599, ""1"": 0.0423, ""2"": 6.4e-05, ""3"": 3.7e-05}",382
paper2488,0,0.964429,"{""0"": 0.964429, ""1"": 0.035414, ""2"": 0.0001, ""3"": 5.8e-05}",246
paper2489,0,0.932816,"{""0"": 0.932816, ""1"": 0.067056, ""2"": 8.1e-05, ""3"": 4.7e-05}",313
paper249,0,0.999644,"{""0"": 0.999644, ""1"": 0.000232, ""2"": 7.9e-05, ""3"": 4.5e-05}",337
paper2490,0,0.999741,"{""0"": 0.999741, ""1"": 0.000168, ""2"": 5.7e-05, ""3"": 3.3e-05}",428
paper2491,0,0.999624,"{""0"": 0.999624, ""1"": 0.000245, ""2"": 8.3e-05, ""3"": 4.8e-05}",322
paper2492,0,0.9997,"{""0"": 0.9997, ""1"": 0.000196, ""2"": 6.7e-05, ""3"": 3.8e-05}",378
paper2493,0,0.999724,"{""0"": 0.999724, ""1"": 0.00018, ""2"": 6.1e-05, ""3"": 3.5e-05}",392
paper2494,0,0.999568,"{""0"": 0.999568, ""1"": 0.000281, ""2"": 9.6e-05, ""3"": 5.5e-05}",281
paper2495,0,0.999546,"{""0"": 0.999546, ""1"": 0.000296, ""2"": 0.000101, ""3"": 5.8e-05}",264
paper2496,0,0.999581,"{""0"": 0.999581, ""1"": 0.000273, ""2"": 9.3e-05, ""3"": 5.3e-05}",275
paper2497,0,0.978442,"{""0"": 0.978442, ""1"": 0.021383, ""2"": 0.000111, ""3"": 6.4e-05}",229
paper2498,0,0.999295,"{""0"": 0.999295, ""1"": 0.000459, ""2"": 0.000156, ""3"": 9e-05}",182
paper2499,0,0.988466,"{""0"": 0.988466, ""1"": 0.011424, ""2"": 7e-05, ""3"": 4e-05}",400
paper250,0,0.906453,"{""0"": 0.906453, ""1"": 0.059766, ""2"": 0.01085, ""3"": 0.022931}",318
paper2500,0,0.999727,"{""0"": 0.999727, ""1"": 0.000177, ""2"": 6e-05, ""3"": 3.5e-05}",449
paper2501,0,0.899926,"{""0"": 0.899926, ""1"": 0.099982, ""2"": 5.8e-05, ""3"": 3.3e-05}",484
paper2502,0,0.835439,"{""0"": 0.835439, ""1"": 0.164476, ""2"": 5.4e-05, ""3"": 3.1e-05}",496
paper2503,0,0.808605,"{""0"": 0.808605, ""1"": 0.191297, ""2"": 6.2e-05, ""3"": 3.6e-05}",382
paper2504,0,0.999616,"{""0"": 0.999616, ""1"": 0.00025, ""2"": 8.5e-05, ""3"": 4.9e-05}",334
paper2505,0,0.999788,"{""0"": 0.999788, ""1"": 0.000138, ""2"": 4.7e-05, ""3"": 2.7e-05}",579
paper2506,0,0.999646,"{""0"": 0.999646, ""1"": 0.000231, ""2"": 7.9e-05, ""3"": 4.5e-05}",333
paper2507,0,0.999616,"{""0"": 0.999616, ""1"": 0.00025, ""2"": 8.5e-05, ""3"": 4.9e-05}",304
paper2508,0,0.999588,"{""0"": 0.999588, ""1"": 0.000268, ""2"": 9.1e-05, ""3"": 5.2e-05}",291
paper2509,0,0.999514,"{""0"": 0.999514, ""1"": 0.000316, ""2"": 0.000108, ""3"": 6.2e-05}",240
paper251,0,0.984725,"{""0"": 0.984725, ""1"": 0.00044, ""2"": 0.00015, ""3"": 0.014685}",353
paper2510,0,0.999496,"{""0"": 0.999496, ""1"": 0.000328, ""2"": 0.000112, ""3"": 6.4e-05}",225
paper2511,0,0.989044,"{""0"": 0.989044, ""1"": 0.010819, ""2"": 8.7e-05, ""3"": 5e-05}",291
paper2512,0,0.999622,"{""0"": 0.999622, ""1"": 0.000246, ""2"": 8.4e-05, ""3"": 4.8e-05}",305
paper2513,0,0.999535,"{""0"": 0.999535, ""1"": 0.000303, ""2"": 0.000103, ""3"": 5.9e-05}",258
paper2514,0,0.99964,"{""0"": 0.99964, ""1"": 0.000234, ""2"": 8e-05, ""3"": 4.6e-05}",324
paper2515,0,0.999565,"{""0"": 0.999565, ""1"": 0.000284, ""2"": 9.6e-05, ""3"": 5.5e-05}",263
paper2516,0,0.999489,"{""0"": 0.999489, ""1"": 0.000333, ""2"": 0.000113, ""3"": 6.5e-05}",234
paper2517,0,0.999628,"{""0"": 0.999628, ""1"": 0.000242, ""2"": 8.2e-05, ""3"": 4.7e-05}",303
paper2518,0,0.999682,"{""0"": 0.999682, ""1"": 0.000207, ""2"": 7e-05, ""3"": 4e-05}",373
paper2519,0,0.999625,"{""0"": 0.999625, ""1"": 0.000244, ""2"": 8.3e-05, ""3"": 4.8e-05}",314
paper252,0,0.940722,"{""0"": 0.940722, ""1"": 0.00027, ""2"": 0.058955, ""3"": 5.3e-05}",384
paper2520,0,0.999656,"{""0"": 0.999656, ""1"": 0.000224, ""2"": 7.6e-05, ""3"": 4.4e-05}",381
paper2521,0,0.999786,"{""0"": 0.999786, ""1"": 0.000139, ""2"": 4.7e-05, ""3"": 2.7e-05}",510
paper2522,0,0.999759,"{""0"": 0.999759, ""1"": 0.000157, ""2"": 5.3e-05, ""3"": 3.1e-05}",458
paper2523,0,0.999705,"{""0"": 0.999705, ""1"": 0.000192, ""2"": 6.5e-05, ""3"": 3.8e-05}",399
paper2524,0,0.999673,"{""0"": 0.999673, ""1"": 0.000213, ""2"": 7.2e-05, ""3"": 4.2e-05}",365
paper2525,0,0.999516,"{""0"": 0.999516, ""1"": 0.000315, ""2"": 0.000107, ""3"": 6.2e-05}",300
paper2526,0,0.999615,"{""0"": 0.999615, ""1"": 0.000251, ""2"": 8.5e-05, ""3"": 4.9e-05}",302
paper2527,0,0.987823,"{""0"": 0.987823, ""1"": 0.012039, ""2"": 8.7e-05, ""3"": 5e-05}",297
paper2528,0,0.958204,"{""0"": 0.958204, ""1"": 0.041675, ""2"": 7.7e-05, ""3"": 4.4e-05}",380
paper2529,0,0.963287,"{""0"": 0.963287, ""1"": 0.036582, ""2"": 8.3e-05, ""3"": 4.8e-05}",317
paper253,0,0.999652,"{""0"": 0.999652, ""1"": 0.000227, ""2"": 7.7e-05, ""3"": 4.4e-05}",334
paper2530,0,0.999627,"{""0"": 0.999627, ""1"": 0.000243, ""2"": 8.3e-05, ""3"": 4.8e-05}",330
paper2531,0,0.959615,"{""0"": 0.959615, ""1"": 0.040226, ""2"": 0.000101, ""3"": 5.8e-05}",238
paper2532,0,0.999685,"{""0"": 0.999685, ""1"": 0.000205, ""2"": 7e-05, ""3"": 4e-05}",360
paper2533,0,0.999642,"{""0"": 0.999642, ""1"": 0.000233, ""2"": 7.9e-05, ""3"": 4.6e-05}",327
paper2534,0,0.920087,"{""0"": 0.920087, ""1"": 0.079791, ""2"": 7.7e-05, ""3"": 4.4e-05}",324
paper2535,0,0.999638,"{""0"": 0.999638, ""1"": 0.000236, ""2"": 8e-05, ""3"": 4.6e-05}",318
paper2536,0,0.999738,"{""0"": 0.999738, ""1"": 0.000171, ""2"": 5.8e-05, ""3"": 3.3e-05}",422
paper2537,0,0.99961,"{""0"": 0.99961, ""1"": 0.000254, ""2"": 8.6e-05, ""3"": 5e-05}",306
paper2538,0,0.999666,"{""0"": 0.999666, ""1"": 0.000217, ""2"": 7.4e-05, ""3"": 4.2e-05}",354
paper2539,0,0.999712,"{""0"": 0.999712, ""1"": 0.000187, ""2"": 6.4e-05, ""3"": 3.7e-05}",415
paper254,0,0.952742,"{""0"": 0.952742, ""1"": 0.019979, ""2"": 0.027244, ""3"": 3.6e-05}",420
paper2540,0,0.999557,"{""0"": 0.999557, ""1"": 0.000289, ""2"": 9.8e-05, ""3"": 5.6e-05}",265
paper2541,0,0.999743,"{""0"": 0.999743, ""1"": 0.000168, ""2"": 5.7e-05, ""3"": 3.3e-05}",403
paper2542,0,0.753167,"{""0"": 0.753167, ""1"": 0.246683, ""2"": 9.5e-05, ""3"": 5.4e-05}",276
paper2543,0,0.999692,"{""0"": 0.999692, ""1"": 0.000201, ""2"": 6.8e-05, ""3"": 3.9e-05}",378
paper2544,0,0.999675,"{""0"": 0.999675, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",362
paper2545,0,0.937706,"{""0"": 0.937706, ""1"": 0.062152, ""2"": 9e-05, ""3"": 5.2e-05}",290
paper2546,0,0.999636,"{""0"": 0.999636, ""1"": 0.000237, ""2"": 8.1e-05, ""3"": 4.6e-05}",315
paper2547,0,0.999681,"{""0"": 0.999681, ""1"": 0.000208, ""2"": 7.1e-05, ""3"": 4.1e-05}",363
paper2548,0,0.999707,"{""0"": 0.999707, ""1"": 0.000191, ""2"": 6.5e-05, ""3"": 3.7e-05}",382
paper2549,0,0.999752,"{""0"": 0.999752, ""1"": 0.000162, ""2"": 5.5e-05, ""3"": 3.2e-05}",455
paper255,0,0.898626,"{""0"": 0.898626, ""1"": 0.023857, ""2"": 0.077467, ""3"": 5.1e-05}",279
paper2550,0,0.999658,"{""0"": 0.999658, ""1"": 0.000223, ""2"": 7.6e-05, ""3"": 4.4e-05}",331
paper2551,0,0.999741,"{""0"": 0.999741, ""1"": 0.000168, ""2"": 5.7e-05, ""3"": 3.3e-05}",416
paper2552,0,0.999686,"{""0"": 0.999686, ""1"": 0.000205, ""2"": 7e-05, ""3"": 4e-05}",359
paper2553,0,0.999629,"{""0"": 0.999629, ""1"": 0.000241, ""2"": 8.2e-05, ""3"": 4.7e-05}",319
paper2554,0,0.999676,"{""0"": 0.999676, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",379
paper2555,0,0.953624,"{""0"": 0.953624, ""1"": 0.04622, ""2"": 0.0001, ""3"": 5.7e-05}",269
paper2556,0,0.999754,"{""0"": 0.999754, ""1"": 0.00016, ""2"": 5.5e-05, ""3"": 3.1e-05}",451
paper2557,0,0.683145,"{""0"": 0.683145, ""1"": 0.316642, ""2"": 0.000135, ""3"": 7.8e-05}",193
paper2558,0,0.999512,"{""0"": 0.999512, ""1"": 0.000318, ""2"": 0.000108, ""3"": 6.2e-05}",258
paper2559,0,0.999605,"{""0"": 0.999605, ""1"": 0.000257, ""2"": 8.7e-05, ""3"": 5e-05}",327
paper256,0,0.79508,"{""0"": 0.79508, ""1"": 0.204819, ""2"": 6.4e-05, ""3"": 3.7e-05}",410
paper2560,0,0.999533,"{""0"": 0.999533, ""1"": 0.000304, ""2"": 0.000103, ""3"": 5.9e-05}",257
paper2561,0,0.938487,"{""0"": 0.938487, ""1"": 0.061343, ""2"": 0.000108, ""3"": 6.2e-05}",234
paper2562,0,0.999514,"{""0"": 0.999514, ""1"": 0.000316, ""2"": 0.000108, ""3"": 6.2e-05}",225
paper2563,0,0.9996,"{""0"": 0.9996, ""1"": 0.00026, ""2"": 8.9e-05, ""3"": 5.1e-05}",280
paper2564,0,0.999715,"{""0"": 0.999715, ""1"": 0.000186, ""2"": 6.3e-05, ""3"": 3.6e-05}",397
paper2565,0,0.947587,"{""0"": 0.947587, ""1"": 0.052277, ""2"": 8.6e-05, ""3"": 5e-05}",303
paper2566,0,0.964145,"{""0"": 0.964145, ""1"": 6.1e-05, ""2"": 0.035782, ""3"": 1.2e-05}",1217
paper2567,0,0.874286,"{""0"": 0.874286, ""1"": 0.125583, ""2"": 8.3e-05, ""3"": 4.8e-05}",333
paper2568,0,0.999581,"{""0"": 0.999581, ""1"": 0.000273, ""2"": 9.3e-05, ""3"": 5.3e-05}",289
paper2569,0,0.999494,"{""0"": 0.999494, ""1"": 0.00033, ""2"": 0.000112, ""3"": 6.4e-05}",217
paper257,0,0.906626,"{""0"": 0.906626, ""1"": 0.093262, ""2"": 7.1e-05, ""3"": 4.1e-05}",358
paper2570,0,0.999688,"{""0"": 0.999688, ""1"": 0.000203, ""2"": 6.9e-05, ""3"": 4e-05}",345
paper2571,0,0.999649,"{""0"": 0.999649, ""1"": 0.000228, ""2"": 7.8e-05, ""3"": 4.5e-05}",324
paper2572,0,0.999621,"{""0"": 0.999621, ""1"": 0.000247, ""2"": 8.4e-05, ""3"": 4.8e-05}",329
paper2573,0,0.999725,"{""0"": 0.999725, ""1"": 0.000179, ""2"": 6.1e-05, ""3"": 3.5e-05}",419
paper2574,0,0.999621,"{""0"": 0.999621, ""1"": 0.000247, ""2"": 8.4e-05, ""3"": 4.8e-05}",296
paper2575,0,0.999782,"{""0"": 0.999782, ""1"": 0.000142, ""2"": 4.8e-05, ""3"": 2.8e-05}",565
paper2576,0,0.999636,"{""0"": 0.999636, ""1"": 0.000237, ""2"": 8.1e-05, ""3"": 4.6e-05}",317
paper2577,0,0.999542,"{""0"": 0.999542, ""1"": 0.000298, ""2"": 0.000102, ""3"": 5.8e-05}",246
paper2578,0,0.99961,"{""0"": 0.99961, ""1"": 0.000254, ""2"": 8.6e-05, ""3"": 5e-05}",295
paper2579,0,0.999632,"{""0"": 0.999632, ""1"": 0.00024, ""2"": 8.1e-05, ""3"": 4.7e-05}",329
paper258,0,0.971919,"{""0"": 0.971919, ""1"": 0.027927, ""2"": 9.8e-05, ""3"": 5.6e-05}",265
paper2580,0,0.999664,"{""0"": 0.999664, ""1"": 0.000219, ""2"": 7.4e-05, ""3"": 4.3e-05}",359
paper2581,0,0.999554,"{""0"": 0.999554, ""1"": 0.00029, ""2"": 9.9e-05, ""3"": 5.7e-05}",260
paper2582,0,0.999733,"{""0"": 0.999733, ""1"": 0.000174, ""2"": 5.9e-05, ""3"": 3.4e-05}",440
paper2583,0,0.999643,"{""0"": 0.999643, ""1"": 0.000232, ""2"": 7.9e-05, ""3"": 4.5e-05}",343
paper2584,0,0.999755,"{""0"": 0.999755, ""1"": 0.00016, ""2"": 5.4e-05, ""3"": 3.1e-05}",458
paper2585,0,0.999629,"{""0"": 0.999629, ""1"": 0.000241, ""2"": 8.2e-05, ""3"": 4.7e-05}",321
paper2586,0,0.910179,"{""0"": 0.910179, ""1"": 0.000273, ""2"": 9.3e-05, ""3"": 0.089455}",283
paper2587,0,0.999677,"{""0"": 0.999677, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",357
paper2588,0,0.999694,"{""0"": 0.999694, ""1"": 0.000199, ""2"": 6.8e-05, ""3"": 3.9e-05}",368
paper2589,0,0.999619,"{""0"": 0.999619, ""1"": 0.000248, ""2"": 8.4e-05, ""3"": 4.8e-05}",324
paper259,0,0.999396,"{""0"": 0.999396, ""1"": 0.000393, ""2"": 0.000134, ""3"": 7.7e-05}",210
paper2590,0,0.999696,"{""0"": 0.999696, ""1"": 0.000198, ""2"": 6.7e-05, ""3"": 3.9e-05}",379
paper2591,0,0.999703,"{""0"": 0.999703, ""1"": 0.000193, ""2"": 6.6e-05, ""3"": 3.8e-05}",378
paper2592,0,0.999628,"{""0"": 0.999628, ""1"": 0.000242, ""2"": 8.2e-05, ""3"": 4.7e-05}",295
paper2593,0,0.999673,"{""0"": 0.999673, ""1"": 0.000213, ""2"": 7.2e-05, ""3"": 4.2e-05}",353
paper2594,0,0.999762,"{""0"": 0.999762, ""1"": 0.000155, ""2"": 5.3e-05, ""3"": 3e-05}",491
paper2595,0,0.999638,"{""0"": 0.999638, ""1"": 0.000236, ""2"": 8e-05, ""3"": 4.6e-05}",316
paper2596,0,0.999751,"{""0"": 0.999751, ""1"": 0.000162, ""2"": 5.5e-05, ""3"": 3.2e-05}",486
paper2597,0,0.999715,"{""0"": 0.999715, ""1"": 0.000185, ""2"": 6.3e-05, ""3"": 3.6e-05}",433
paper2598,0,0.999613,"{""0"": 0.999613, ""1"": 0.000252, ""2"": 8.6e-05, ""3"": 4.9e-05}",316
paper2599,0,0.945924,"{""0"": 0.945924, ""1"": 0.053967, ""2"": 7e-05, ""3"": 4e-05}",365
paper260,0,0.887316,"{""0"": 0.887316, ""1"": 0.088123, ""2"": 0.024524, ""3"": 3.7e-05}",390
paper2600,0,0.999694,"{""0"": 0.999694, ""1"": 0.000199, ""2"": 6.8e-05, ""3"": 3.9e-05}",359
paper2601,0,0.999722,"{""0"": 0.999722, ""1"": 0.000181, ""2"": 6.2e-05, ""3"": 3.5e-05}",388
paper2602,0,0.999676,"{""0"": 0.999676, ""1"": 0.000211, ""2"": 7.2e-05, ""3"": 4.1e-05}",354
paper2603,0,0.999466,"{""0"": 0.999466, ""1"": 0.000348, ""2"": 0.000118, ""3"": 6.8e-05}",219
paper2604,0,0.999669,"{""0"": 0.999669, ""1"": 0.000216, ""2"": 7.3e-05, ""3"": 4.2e-05}",343
paper2605,0,0.991766,"{""0"": 0.991766, ""1"": 0.008115, ""2"": 7.6e-05, ""3"": 4.4e-05}",331
paper2606,0,0.948241,"{""0"": 0.948241, ""1"": 0.051629, ""2"": 8.3e-05, ""3"": 4.8e-05}",326
paper2607,0,0.999574,"{""0"": 0.999574, ""1"": 0.000277, ""2"": 9.4e-05, ""3"": 5.4e-05}",267
paper2608,0,0.999539,"{""0"": 0.999539, ""1"": 0.0003, ""2"": 0.000102, ""3"": 5.9e-05}",267
paper2609,0,0.999659,"{""0"": 0.999659, ""1"": 0.000222, ""2"": 7.5e-05, ""3"": 4.3e-05}",343
paper261,0,0.862854,"{""0"": 0.862854, ""1"": 0.103609, ""2"": 0.033498, ""3"": 4e-05}",349
paper2610,0,0.999602,"{""0"": 0.999602, ""1"": 0.000259, ""2"": 8.8e-05, ""3"": 5.1e-05}",286
paper2611,0,0.999613,"{""0"": 0.999613, ""1"": 0.000252, ""2"": 8.6e-05, ""3"": 4.9e-05}",315
paper2612,0,0.999661,"{""0"": 0.999661, ""1"": 0.000221, ""2"": 7.5e-05, ""3"": 4.3e-05}",367
paper2613,0,0.999583,"{""0"": 0.999583, ""1"": 0.000271, ""2"": 9.2e-05, ""3"": 5.3e-05}",273
paper2614,0,0.999642,"{""0"": 0.999642, ""1"": 0.000233, ""2"": 7.9e-05, ""3"": 4.6e-05}",331
paper2615,0,0.999682,"{""0"": 0.999682, ""1"": 0.000207, ""2"": 7.1e-05, ""3"": 4.1e-05}",344
paper2616,0,0.999592,"{""0"": 0.999592, ""1"": 0.000266, ""2"": 9e-05, ""3"": 5.2e-05}",281
paper2617,0,0.999718,"{""0"": 0.999718, ""1"": 0.000184, ""2"": 6.2e-05, ""3"": 3.6e-05}",414
paper2618,0,0.99967,"{""0"": 0.99967, ""1"": 0.000215, ""2"": 7.3e-05, ""3"": 4.2e-05}",348
paper2619,0,0.990775,"{""0"": 0.990775, ""1"": 0.009127, ""2"": 6.2e-05, ""3"": 3.6e-05}",442
paper262,0,0.976618,"{""0"": 0.976618, ""1"": 0.023248, ""2"": 8.5e-05, ""3"": 4.9e-05}",280
paper2620,0,0.999702,"{""0"": 0.999702, ""1"": 0.000194, ""2"": 6.6e-05, ""3"": 3.8e-05}",381
paper2621,0,0.966184,"{""0"": 0.966184, ""1"": 0.033643, ""2"": 0.00011, ""3"": 6.3e-05}",254
paper2622,0,0.999381,"{""0"": 0.999381, ""1"": 0.000403, ""2"": 0.000137, ""3"": 7.9e-05}",188
paper2623,0,0.842225,"{""0"": 0.842225, ""1"": 0.157653, ""2"": 7.8e-05, ""3"": 4.5e-05}",324
paper2624,0,0.999618,"{""0"": 0.999618, ""1"": 0.000249, ""2"": 8.5e-05, ""3"": 4.9e-05}",294
paper2625,0,0.999704,"{""0"": 0.999704, ""1"": 0.000193, ""2"": 6.6e-05, ""3"": 3.8e-05}",413
paper2626,0,0.965609,"{""0"": 0.965609, ""1"": 0.029179, ""2"": 6.9e-05, ""3"": 0.005143}",397
paper2627,0,0.990693,"{""0"": 0.990693, ""1"": 0.000186, ""2"": 0.009084, ""3"": 3.6e-05}",448
paper2628,0,0.99991,"{""0"": 0.99991, ""1"": 5.8e-05, ""2"": 2e-05, ""3"": 1.1e-05}",1479
paper2629,0,0.982958,"{""0"": 0.982958, ""1"": 0.000227, ""2"": 0.01677, ""3"": 4.4e-05}",332
paper263,0,0.964113,"{""0"": 0.964113, ""1"": 0.035751, ""2"": 8.6e-05, ""3"": 5e-05}",287
paper2630,0,0.985114,"{""0"": 0.985114, ""1"": 0.000169, ""2"": 0.014684, ""3"": 3.3e-05}",468
paper2631,0,0.999572,"{""0"": 0.999572, ""1"": 0.000279, ""2"": 9.5e-05, ""3"": 5.4e-05}",283
paper2632,0,0.999628,"{""0"": 0.999628, ""1"": 0.000242, ""2"": 8.2e-05, ""3"": 4.7e-05}",333
paper2633,0,0.999674,"{""0"": 0.999674, ""1"": 0.000212, ""2"": 7.2e-05, ""3"": 4.1e-05}",376
paper2634,0,0.999612,"{""0"": 0.999612, ""1"": 0.000253, ""2"": 8.6e-05, ""3"": 4.9e-05}",310
paper2635,0,0.987673,"{""0"": 0.987673, ""1"": 0.012191, ""2"": 8.7e-05, ""3"": 5e-05}",324
paper2636,0,0.9545,"{""0"": 0.9545, ""1"": 0.045388, ""2"": 7.2e-05, ""3"": 4.1e-05}",340
paper2637,0,0.981305,"{""0"": 0.981305, ""1"": 0.018575, ""2"": 7.6e-05, ""3"": 4.4e-05}",356
paper2638,0,0.877477,"{""0"": 0.877477, ""1"": 0.122419, ""2"": 6.7e-05, ""3"": 3.8e-05}",392
paper2639,0,0.999658,"{""0"": 0.999658, ""1"": 0.000223, ""2"": 7.6e-05, ""3"": 4.4e-05}",314
paper264,0,0.999502,"{""0"": 0.999502, ""1"": 0.000325, ""2"": 0.00011, ""3"": 6.3e-05}",235
paper2640,0,0.999608,"{""0"": 0.999608, ""1"": 0.000255, ""2"": 8.7e-05, ""3"": 5e-05}",274
paper2641,0,0.952002,"{""0"": 0.952002, ""1"": 0.047842, ""2"": 9.9e-05, ""3"": 5.7e-05}",261
paper2642,0,0.97155,"{""0"": 0.97155, ""1"": 0.000213, ""2"": 0.028195, ""3"": 4.2e-05}",365
paper2643,0,0.999699,"{""0"": 0.999699, ""1"": 0.000196, ""2"": 6.7e-05, ""3"": 3.8e-05}",373
paper2644,0,0.999615,"{""0"": 0.999615, ""1"": 0.000251, ""2"": 8.5e-05, ""3"": 4.9e-05}",313
paper2645,0,0.999655,"{""0"": 0.999655, ""1"": 0.000225, ""2"": 7.7e-05, ""3"": 4.4e-05}",347
paper2646,0,0.952137,"{""0"": 0.952137, ""1"": 0.047802, ""2"": 3.9e-05, ""3"": 2.2e-05}",628
paper2647,0,0.999702,"{""0"": 0.999702, ""1"": 0.000194, ""2"": 6.6e-05, ""3"": 3.8e-05}",383
paper2648,0,0.913502,"{""0"": 0.913502, ""1"": 0.000208, ""2"": 7.1e-05, ""3"": 0.086219}",359
paper2649,0,0.999746,"{""0"": 0.999746, ""1"": 0.000165, ""2"": 5.6e-05, ""3"": 3.2e-05}",440
paper265,0,0.999594,"{""0"": 0.999594, ""1"": 0.000265, ""2"": 9e-05, ""3"": 5.2e-05}",275
paper2650,0,0.977699,"{""0"": 0.977699, ""1"": 0.022185, ""2"": 7.3e-05, ""3"": 4.2e-05}",355
paper2651,0,0.999703,"{""0"": 0.999703, ""1"": 0.000193, ""2"": 6.6e-05, ""3"": 3.8e-05}",379
paper2652,0,0.961726,"{""0"": 0.961726, ""1"": 0.038161, ""2"": 7.2e-05, ""3"": 4.1e-05}",366
paper2653,0,0.999526,"{""0"": 0.999526, ""1"": 0.000309, ""2"": 0.000105, ""3"": 6e-05}",272
paper2654,0,0.999631,"{""0"": 0.999631, ""1"": 0.00024, ""2"": 8.2e-05, ""3"": 4.7e-05}",313
paper2655,0,0.973946,"{""0"": 0.973946, ""1"": 0.02595, ""2"": 6.6e-05, ""3"": 3.8e-05}",365
paper2656,0,0.999742,"{""0"": 0.999742, ""1"": 0.000168, ""2"": 5.7e-05, ""3"": 3.3e-05}",428
paper2657,0,0.971859,"{""0"": 0.971859, ""1"": 0.000229, ""2"": 0.027867, ""3"": 4.5e-05}",333
paper2658,0,0.844739,"{""0"": 0.844739, ""1"": 0.155153, ""2"": 6.9e-05, ""3"": 4e-05}",379
paper2659,0,0.999618,"{""0"": 0.999618, ""1"": 0.000249, ""2"": 8.5e-05, ""3"": 4.9e-05}",299
paper266,0,0.999859,"{""0"": 0.999859, ""1"": 9.2e-05, ""2"": 3.1e-05, ""3"": 1.8e-05}",838
paper2660,0,0.974319,"{""0"": 0.974319, ""1"": 0.025542, ""2"": 8.9e-05, ""3"": 5.1e-05}",297
